ba qi	八旗	700
guan hua	官话	700
hen bu de	恨不得	700
lv guan	旅馆	700
ming jiao	明教	700
cha chu	查处	700
gu ge	骨骼	700
zhong nan	中南	699
guan zhong	关中	699
nong tian	农田	699
bei zhi	卑职	699
fan gong	反攻	699
wei zhe	围着	699
nai he	奈何	699
zi ti	字体	699
ju duo	居多	699
hu ji	户籍	699
kang sheng su	抗生素	699
zhu hong	朱红	699
pu	濮	699
shen xin	身心	699
jing tou	镜头	699
san jun	三军	698
bu li yu	不利于	698
qian yi tian	前一天	698
ju mu	剧目	698
yuan liang	原谅	698
xi yan	吸烟	698
ni gu	尼姑	698
qie	怯	698
pai chu	排出	698
zao wan	早晚	698
wang jian	望见	698
qi hei	漆黑	698
du li zi zhu	独立自主	698
li ying	理应	698
sheng wai	省外	698
zhi yuan	职员	698
che jian	车间	698
luo	逻	698
ye xin	野心	698
liang zi	量子	698
jin si	金丝	698
chi ming zhong wai	驰名中外	698
guang dian	光电	697
di yu	地狱	697
cheng bao	城堡	697
ben pao	奔跑	697
pao mo	泡沫	697
sheng da	盛大	697
zan yang	赞扬	697
jin nian	近年	697
yong zheng	雍正	697
zhu jun	驻军	697
pao	刨	695
yong	咏	695
hui shen	回身	695
guan shu	官署	695
chong gao	崇高	695
tan he	弹劾	695
xin feng	新风	695
shui di	水底	695
liu	瘤	695
kong yun	空运	695
er guang	耳光	695
qing an	请安	695
xiao shou e	销售额	695
liang dian	两点	694
wang guo	亡国	694
fang	仿	694
fen shui ling	分水岭	694
wu shi	务实	694
yin	吟	694
xue tang	学堂	694
you mo	幽默	694
tui li	推理	694
bai shou	摆手	694
yu min	渔民	694
dian ping	点评	694
kan hao	看好	694
mian	眠	694
kong tiao	空调	694
tong zhi jie ji	统治阶级	694
yun shu ji	运输机	694
li tou	里头	694
jin xue ceng	金学曾	694
sui	鐩	694
san jiao	三角	693
jiao yi suo	交易所	693
yi biao	仪表	693
ru	儒	693
qi ta ren	其他人	693
yong shi	勇士	693
bu yu	捕鱼	693
li lian ying	李莲英	693
wa di	洼地	693
chao cai	炒菜	693
ji mi	羁縻	693
fan	蕃	693
lin ju	邻居	693
zhong dao	中道	692
quan cheng	全称	692
leng leng de	冷冷的	692
lie ju	列举	692
tai shi	太师	692
xiao chuan	小船	692
zhua jin	抓紧	692
huai he	淮河	692
hu mian	湖面	692
mei mao	眉毛	692
kuang ye	矿冶	692
xin chou	薪酬	692
yi xiu	衣袖	692
cai jing	财经	692
si liao	饲料	692
jian ruo	减弱	691
ke xing	可行	691
jing dong	惊动	691
xin min zhu zhu yi	新民主主义	691
ou zhou ren	欧洲人	691
jian	溅	691
chao shi	潮湿	691
mu	牡	691
wang shou ren	王守仁	691
wei	畏	691
bing yin	病因	691
ji tian	祭天	691
zi zhi quan	自治权	691
guo hou	过后	691
er lai	二来	690
xiu fu	修复	690
guo ren	国人	690
jian gu	坚固	690
shu shi	数十	690
he duan	河段	690
shen shan	深山	690
wu liu	物流	690
zu jie	租界	690
shao shao	稍稍	690
shuo fu	说服	690
du bo	赌博	690
xuan ding	选定	690
jin zhou	锦州	690
nong nu	农奴	689
chu ji jie duan	初级阶段	689
wei	危	689
cheng chi	城池	689
hao bu hao	好不好	689
chang zhu	常住	689
mi man	弥漫	689
zhong cheng	忠诚	689
qing shi	情势	689
yu he	愈合	689
mian fang zhi	棉纺织	689
ge wu	歌舞	689
qian shui	潜水	689
yan di	炎帝	689
sheng kai	盛开	689
liang xing	两行	688
qu ming	取名	688
mei jie	媒介	688
rong na	容纳	688
jin ji zhuang tai	紧急状态	688
xing	邢	688
wei jin	魏晋	688
li zu	黎族	688
lin jin	临近	686
ji sheng	寄生	686
xiao er	小儿	686
tan	檀	686
ji xue	积雪	686
mi lan	米兰	686
bei xuan ju quan	被选举权	686
jie du	解读	686
qi ma	起码	686
guo sheng	过剩	686
ying mian	迎面	686
tui yi	退役	686
shi ying xing	适应性	686
liang tou	两头	685
zhong jie	中介	685
shi wu da	十五大	685
yuan yi chang	园艺场	685
zhuang zhong	庄重	685
heng	恒	685
hai jun lu zhan dui	海军陆战队	685
huo ju	火炬	685
men lou	门楼	685
chen wen hong	陈文洪	685
yi zhi	一枝	684
zuo ren	做人	684
ying ji	应急	684
wu xu	无须	684
you xian ze ren	有限责任	684
wang wang	望望	684
jiao	浇	684
ai yin si tan	爱因斯坦	684
jie	芥	684
pu	蒲	684
diao yan	调研	684
ye shou	野兽	684
mo	默	684
zhong cai	仲裁	683
ju e	巨额	683
gan mao	感冒	683
ji shu kai fa qu	技术开发区	683
wang sheng	旺盛	683
fan gui	犯规	683
sheng cheng	省城	683
ji nian guan	纪念馆	683
bei chu	辈出	683
gao deng yuan xiao	高等院校	683
ci hou	伺候	682
leng zhan	冷战	682
zeng jin	增进	682
guan chang	官场	682
ding jia	定价	682
lie	猎	682
yu	禹	682
di yi tian	第一天	682
qing sheng	轻声	682
ci dao	刺刀	681
jiao mai	叫卖	681
ke ke	可可	681
si ji	四级	681
xin teng	心疼	681
te	忒	681
nian	捻	681
you zhi	油脂	681
hao	耗	681
hao fei	耗费	681
gui zhang	规章	681
jue xing	觉醒	681
xun lian ban	训练班	681
song	颂	681
cuo	夎	680
da zhuan	大专	680
cui	崔	680
suo xue	所学	680
zheng xiu	整修	680
shui lu	水路	680
jiang he	江河	680
qiu chang	球场	680
shi bei	石碑	680
er li	而立	680
la rou	腊肉	680
you huo	诱惑	680
xuan ren	选任	680
ji bai nian	几百年	679
fen qi	奋起	679
bu yi zu	布依族	679
gong jing	恭敬	679
shen zhong	慎重	679
zhan fu	战俘	679
kong zhi xi tong	控制系统	679
tui ce	推测	679
jiao dao	教导	679
ji hao	极好	679
chai he	柴禾	679
hai an xian	海岸线	679
niu dun	牛顿	679
qiu chu ji	丘处机	677
quan wen	全文	677
fen yuan	分院	677
shi ji ge	十几个	677
hou	喉	677
fu gui	富贵	677
jian	柬	677
hai nei wai	海内外	677
yan wu	烟雾	677
zhi jue	知觉	677
shi bi	石壁	677
sai shi	赛事	677
kua du	跨度	677
zhe bu fen	这部分	677
you zheng bian ma	邮政编码	677
chong shen	重申	677
zha	乍	676
xian ren	仙人	676
guo jia ji hua	国家计划	676
tou ji	投机	676
zhen	斟	676
xin he	新河	676
zhen tou	枕头	676
tong guan	潼关	676
jin bu zhu	禁不住	676
zhi yuan	致远	676
zhan mu si	詹姆斯	676
zhi	趾	676
yi xin	一新	675
quan quan dai biao	全权代表	675
gong yu	公寓	675
wei du	唯独	675
guo li	国立	675
pai huai	徘徊	675
kuai kuai	快快	675
kuai yao	快要	675
quan	犬	675
beng	繃	675
ping shen	评审	675
zao yi	造诣	675
gu yong	雇佣	675
qi ye jia	企业家	674
lun li	伦理	674
xiu li	修理	674
wo shi	卧室	674
fan si	反思	674
huai shi	坏事	674
duo yu	多余	674
yi ling	夷陵	674
ding li	定理	674
kai mu	开幕	674
kuang cang	矿藏	674
qin han	秦汉	674
lv e	绿萼	674
luo ma ni ya	罗马尼亚	674
quan cheng	全城	673
dao zi	刀子	673
shi li	失利	673
lan	懒	673
zhao shang	招商	673
zui xian	最先	673
chui	棰	673
chu	滀	673
wu gong	蜈蚣	673
zhuan nian	转念	673
ling	铃	673
shi bian	事变	672
hui yi shi	会议室	672
jian zhi	兼职	672
sun si hai	孙四海	672
kai tou	开头	672
e ren	恶人	672
shu zhi	数值	672
jiong	炯	672
dian yuan	电源	672
xiu cai	秀才	672
zhu	蛛	672
shao da xia	邵大侠	672
dong cheng	东城	671
jing guang tie lu	京广铁路	671
jiang shi	僵尸	671
gong xiao	功效	671
xiao shi hou	小时候	671
wo xing	我行	671
du jue	杜绝	671
wu ling	武陵	671
quan shui	泉水	671
ying di	营地	671
jiao zi	轿子	671
tong xun she	通讯社	671
jun	钧	671
guan tou	关头	669
ning shen	凝神	669
ban jie	半截	669
zhuo yue	卓越	669
hou long	喉咙	669
jian ying	坚硬	669
wai yuan	外援	669
zi gong si	子公司	669
qu	屈	669
guan xing	惯性	669
zhi dao yuan	指导员	669
wen ze zi fu	文责自负	669
ang	昂	669
du jiang	渡江	669
teng	藤	669
zhao ji ke	赵寄客	669
yi tai	一台	668
yi mu yi yang	一模一样	668
bu jiu qian	不久前	668
bian yi	变异	668
tu te chan	土特产	668
xian kai	掀开	668
zhuan yun	转运	668
yu shui	雨水	668
can guan	餐馆	668
ji e	饥饿	668
gong dao	公道	667
dong ren	动人	667
xie	协	667
guo wu	国务	667
pei xun ban	培训班	667
zeng zhi	增值	667
gong nong ye	工农业	667
bi	币	667
kai kuo	开阔	667
jing	晶	667
mo qi	末期	667
sha qiu	沙丘	667
piao jia	票价	667
jin	紟	667
a la bo ren	阿拉伯人	667
yuan zhong	院中	667
liang fang	两方	666
zhu yuan	住院	666
cu cheng	促成	666
cheng yuan	城垣	666
zhan chu	展出	666
xin yuan	心愿	666
pan ming	拚命	666
yan gai	掩盖	666
gai lv	概率	666
qi wu	欺侮	666
bin zang	殡葬	666
xian ce	献策	666
zong he zhi li	综合治理	666
huang liang	荒凉	666
bei tong zhi zhe	被统治者	666
zhong li	重力	666
kuo ye shu	阔叶树	666
xian yan	鲜艳	666
peng	鹏	666
wai jiao bu zhang	外交部长	665
da shun	大顺	665
ji hou sai	季后赛	665
shao bing	烧饼	665
sha	煞	665
du cai	独裁	665
yan tao	研讨	665
yi ju	移居	665
qun zhong xing	群众性	665
yue guo	越国	665
mei	镁	665
san jia	三家	664
liang qi	两栖	664
zhong xiao	中小	664
zhong tu	中途	664
jian shen	健身	664
si wei	四位	664
tuan tuan	团团	664
tian bu	填补	664
shi shou	尸首	664
ping mu	屏幕	664
gui yu	归于	664
sun huai	损坏	664
shu wan	数万	664
wu gu	无辜	664
cao yu	曹禺	664
ti huan	替换	664
lin zhong	林中	664
guo duan	果断	664
ni tu	泥土	664
gan zang	肝脏	664
dan ke	蛋壳	664
wen qi	问起	664
huang ting jian	黄庭坚	664
ru fang	乳房	663
dao mei	倒霉	663
gong shi	共识	663
zhi	劧	663
da gong	大功	663
xin min zhu zhu yi ge ming	新民主主义革命	663
quan xian	权限	663
yong jiu	永久	663
ci qi	瓷器	663
bu tie	补贴	663
he	赫	663
tui hui	退回	663
hei long jiang sheng	黑龙江省	663
guang cai	光彩	662
fa song	发送	662
han dao	喊道	662
hai	嗐	662
da he	大河	662
si nian	思念	662
san bu	散布	662
bin	斌	662
xiao	枭	662
zhi xiao	知晓	662
she zhang	社长	662
qian ming	签名	662
suan shu	算术	662
ku nan	苦难	662
ye ren	野人	662
feng yu	风雨	662
fei wu	飞舞	662
gong an ju	公安局	660
bao dao	宝刀	660
gui huan	归还	660
kuo chong	扩充	660
kang zheng	抗争	660
fen	焚	660
cuan	熶	660
ci	祠	660
liang shi zuo wu	粮食作物	660
ci	茨	660
rong	融	660
guan guang	观光	660
zu dang	阻挡	660
qiao	乔	659
ti jian	体检	659
feng xing	奉行	659
ke che	客车	659
shan zhen hai wei	山珍海味	659
zong he	总和	659
xing yun	星云	659
chen	琛	659
zhang	璋	659
dian shi ju	电视剧	659
mu	睦	659
yin	胤	659
shen shou	身受	659
yi ti	遗体	659
juan	鎸	659
chang jiang san xia	长江三峡	659
xin jian	信件	658
ke you	刻有	658
wei nan	危难	658
hui xuan	回旋	658
zi yang	字样	658
xing kui	幸亏	658
jing xing	惊醒	658
xian lu	显露	658
zui shen	最深	658
min zhu dang pai	民主党派	658
zui xing	罪行	658
yu	虞	658
guo er	过儿	658
gu	钴	658
jing zhi	静止	658
shi li	事例	657
er yang hua tan	二氧化碳	657
hong da	宏大	657
yan jiang	岩浆	657
xiang	巷	657
ping jin	平津	657
nian jiu	拈阄	657
bu zhuo	捕捉	657
you qian	有钱	657
bai lian	白莲	657
qu	紶	657
fu di	腹地	657
ku ku	苦苦	657
shuo shi hua	说实话	657
zan shang	赞赏	657
yao	遥	657
er shi qi nian	二十七年	656
dang zu	党组	656
da hu	大湖	656
wan gong	完工	656
mu liao	幕僚	656
qi pai	气派	656
shui beng	水泵	656
pai lou	牌楼	656
wei	纬	656
nao hai	脑海	656
su jun	苏军	656
xiu zi	袖子	656
pin min	贫民	656
ji	迹	656
guai guai	乖乖	655
guang pu	光谱	655
ju chang	剧场	655
fa zhan guan	发展观	655
hao bu rong yi	好不容易	655
da jia	打架	655
pi liang	批量	655
hu wei jian	护卫舰	655
duan ding	断定	655
pai bing	派兵	655
yan chang	演唱	655
jue	爵	655
lang bei	狼狈	655
xu mu	畜牧	655
er lun	而论	655
yu liao	预料	655
guan shan	关山	654
guan shui	关税	654
bei yang zheng fu	北洋政府	654
can zan	参赞	654
sheng shui	圣水	654
duo tiao	多条	654
da jiang	大江	654
hao dai	好歹	654
gu ma	姑妈	654
qu	嶇	654
zhou zheng fu	州政府	654
si shang	死伤	654
dian zhao	点着	654
lao xiong	老兄	654
fei liao	肥料	654
fu zhong	腹中	654
tai	苔	654
ren min jian cha yuan	人民检察院	652
ji jia	几家	652
nan kou	南口	652
wei ruo	微弱	652
de yi zhi	德意志	652
qiao qiao di	悄悄地	652
qi xia	旗下	652
qi fu	欺负	652
zheng shuo	正说	652
wu shu	武术	652
guan mu	灌木	652
liu xia lai	留下来	652
li tang	礼堂	652
lian jia	脸颊	652
zan tan	赞叹	652
shi hou	事后	651
er zhan	二战	651
jian xiao	减小	651
zi	呰	651
huan shang	换上	651
wu yi	无异	651
shen wei	甚为	651
tian di	田地	651
bei mian	背面	651
man yan	蔓延	651
yi li	一粒	650
ren ci	人次	650
ren min tuan ti	人民团体	650
shi er yue	十二月	650
shi ji nian	十几年	650
si pin	四品	650
ji jin hui	基金会	650
xiao jiang	小将	650
zhuang jia	庄稼	650
gu ju	故居	650
geng	梗	650
min zu zhu yi	民族主义	650
hui	讳	650
shi ji	诗集	650
men nei	门内	650
zu nao	阻挠	650
zhong chan jie ji	中产阶级	649
zheng chao	争吵	649
dai li ren	代理人	649
gong ran	公然	649
nan xian	南县	649
sheng yu	声誉	649
yi cheng	已成	649
ping di	平地	649
yan shi	掩饰	649
shi ti	试题	649
yao yan	谣言	649
zou fang	走访	649
ling xing	零星	649
su ming	俗名	648
wu bi	务必	648
an mo	按摩	648
pan	潘	648
zhu cheng	筑城	648
ju he	聚合	648
xi bo li ya	西伯利亚	648
kua yue	跨越	648
shen gao	身高	648
gang jin	钢筋	648
gui zi	鬼子	648
san zhong quan hui	三中全会	647
shang zhou	上周	647
zhuan zhu	专著	647
di li	地里	647
chu si	处死	647
hao ji ge	好几个	647
shou wei	守卫	647
shi shi	实事	647
zhua qi	抓起	647
deng huo	灯火	647
zhuo yan	着眼	647
fan xiu	翻修	647
ren chu	认出	647
ge	铬	647
zai sheng chan	再生产	646
shi wan	十万	646
fa xin	发信	646
da yue jin	大跃进	646
shi tiao	失调	646
yan hui	宴会	646
hui	慧	646
jiu ji	救济	646
ben neng	本能	646
yu	楀	646
shui zhun	水准	646
zhi guo	治国	646
ge	滆	646
peng zhi	烹制	646
ran	燃	646
tang niao bing	糖尿病	646
mian yan	绵延	646
fu	腑	646
tui	褪	646
zhen dui xing	针对性	646
biao	鳔	646
yi pai	一排	645
wu xing hong qi	五星红旗	645
yuan wang	冤枉	645
ming you	名优	645
an xin	安心	645
shi tuan	师团	645
pai shui liang	排水量	645
xin nian	新年	645
zhi li	智利	645
du she	毒蛇	645
bi zuo	比作	645
shao hui	烧毁	645
shen hua	申花	645
kan zhong	看重	645
yun	郧	645
ding bu	顶部	645
yi lian	一连	643
jiao jie	交界	643
ting xia	停下	643
fen shu xian	分数线	643
hu hu	呼呼	643
ha ni zu	哈尼族	643
ping er	平儿	643
liao li	料理	643
zan ting	暂停	643
jin	浸	643
kan qi lai	看起来	643
jing rui	精锐	643
zhuan er	转而	643
xian jing	陷阱	643
bu qu	不屈	642
jiao feng	交锋	642
yan wu	厌恶	642
tu mou	图谋	642
sun jiu ye	孙九爷	642
nu qi	怒气	642
la sa	拉萨	642
qiu zhi zhe	求职者	642
qing che	清澈	642
kan shi	看似	642
fan zhong	繁重	642
zhi cheng	职称	642
yao hai	要害	642
gui dao	跪倒	642
shi su	世俗	641
zhong he	中和	641
feng chan	丰产	641
wei zhun	为准	641
kuai ji shi	会计师	641
guang gu	光谷	641
tong ban	同伴	641
da mian ji	大面积	641
zui kuai	最快	641
meng long	朦胧	641
zi li	自立	641
xi hu	西湖	641
qian	谦	641
jing	踁	641
ji	鍓	641
gao liang	高粱	641
gu yue	鼓乐	641
ren xiong	仁兄	640
xi	兮	640
ju she	剧社	640
dong yong	动用	640
shi jiu nian	十九年	640
tian di hui	天地会	640
ji liu	急流	640
bei can	悲惨	640
yi wei	意味	640
jue ze	抉择	640
jin sheng	晋升	640
shu gan	树干	640
shu	殊	640
du pin	毒品	640
rong dian	熔点	640
tian jiu	甜酒	640
song	耸	640
yu cai	育才	640
biao shu	表述	640
wen yi duo	闻一多	640
xia guo	下锅	639
shen zhan	伸展	639
tu	凸	639
shi yi yue	十一月	639
jia men	家门	639
bin	宾	639
qin	撳	639
zheng shu	整数	639
zao ri	早日	639
wei zhi	未知	639
te di	特地	639
shi shi	石狮	639
hu	糊	639
jian	鉴	639
ke li	颗粒	639
shu ben	书本	638
kan	刊	638
bie shu	别墅	638
guo jia bo wu guan	国家博物馆	638
xian	娴	638
mian	婂	638
cha	槎	638
hai bian	海边	638
xian wei su	纤维素	638
fei yang	飞扬	638
yi jing	一经	637
yun mu	云母	637
chu xie	出血	637
da tong	大同	637
jiang xue jin	奖学金	637
chi gu	持股	637
lie shi	烈士	637
tian fu tang	田福堂	637
sha tu	砂土	637
bi lu	秘鲁	637
zi jin	自尽	637
pu qi	蒲圻	637
xiang	饷	637
gao xin	高新	637
gao gao	高高	637
liang gen	两根	636
qin shen	亲身	636
zhu su	住宿	636
yu xia	余下	636
quan	佺	636
chong ji ping yuan	冲积平原	636
fa yuan di	发源地	636
he li	合力	636
da ge ming	大革命	636
tian hei	天黑	636
hao ren	好人	636
wei you	惟有	636
hang han	杭汉	636
qi gai	气概	636
tong zi	童子	636
cu da	粗大	636
fan yan	繁衍	636
xian xing	线性	636
xin	辛	636
wan xiang	万向	634
bu you zi zhu	不由自主	634
jing guang xian	京广线	634
shi shu	史书	634
pen chu	喷出	634
chen	嗔	634
tian sheng	天生	634
xue lian	学联	634
fan suo	繁琐	634
wang min	网民	634
lian dui	联队	634
zi xun	资讯	634
wen wen	问问	634
xiang wei	香味	634
bu bai	不败	633
zhong jun	中军	633
qin re	亲热	633
zhong jiang	众将	633
da si	大肆	633
chi	彲	633
xu qiu zhai	徐秋斋	633
xin fu	心腹	633
chou ti	抽屉	633
da pei	搭配	633
zhi	植	633
liu lei	流泪	633
xiang hui	相会	633
zhu he	祝贺	633
zi gui	秭归	633
kong jiang	空降	633
liao tian	聊天	633
zi shen	资深	633
qian qi chen	钱其琛	633
fei tong xiao ke	非同小可	633
you bi	右臂	632
chi fa	吃法	632
guo gong he zuo	国共合作	632
da fang	大方	632
shi mu	师母	632
qiang li	强力	632
ci shan	慈善	632
huo xing	活性	632
tu liao	涂料	632
yuan	猿	632
xian shi zhu yi	现实主义	632
fu	甫	632
yan qiu	眼球	632
jing mi	精密	632
gu ben	股本	632
mang mang	茫茫	632
xian jie	衔接	632
jue	貜	632
wan	顽	632
hai	骇	632
ren xue	人学	631
jie yi	借以	631
pin ji	品级	631
da ye	大冶	631
ben teng	奔腾	631
ben chi	奔驰	631
zhai yao	摘要	631
bao yu	暴雨	631
bi qi	比起	631
min gong	民工	631
xian wei ban	纤维板	631
hu jin tao	胡锦涛	631
ying jiu	营救	631
hu zhu	互助	630
geng ye	哽咽	630
da huo	大火	630
gai cheng	改成	630
kuang	旷	630
he shi yan	核试验	630
liu wang	流亡	630
qing zheng	清蒸	630
hu xi	湖西	630
cai zheng jing ji wei yuan hui	财政经济委员会	630
zhi yi	质疑	630
ma lai	马来	630
ye nei ren shi	业内人士	629
er zhong	二中	629
gong ji jin	公积金	629
pei	呸	629
wai tou	外头	629
kua te	夸特	629
xue dao	学到	629
xiao xue sheng	小学生	629
zhao pin hui	招聘会	629
ban zhang	班长	629
bai shi	白石	629
kan bing	看病	629
xiao xi xi	笑嘻嘻	629
sun	簨	629
zi fa	自发	629
xiao	逍	629
lin guo	邻国	629
sui shen	随身	629
shang bian	上边	628
ting zhong	听众	628
sheng ren	圣人	628
bao zi	孢子	628
jing xi	惊喜	628
huo qi	火器	628
zhen kong	真空	628
si yi	肆意	628
ruan da cheng	阮大铖	628
he	鶴	628
ya pian zhan zheng	鸦片战争	628
shi ji	史记	626
rao	扰	626
fang sheng	放声	626
hun mi	昏迷	626
du yao	毒药	626
fa dian	法典	626
dian ji	电机	626
duan duan	短短	626
bei gao	被告	626
ling qu	领取	626
dong sheng	东升	625
can zhao	参照	625
shi zong	失踪	625
wu	庑	625
de lai	得来	625
lin	拎	625
ben shi ji	本世纪	625
li zhao xing	李肇星	625
yan xian	沿线	625
shen zhen shi	深圳市	625
ban zi	班子	625
yong yi	用意	625
yan jin	严禁	624
da shi	大石	624
tian e	天鹅	624
bei tong	悲痛	624
lan	揽	624
wu ji ming	无记名	624
dan ge	耽搁	624
zi zhi	自知	624
ci qu	辞去	624
man	鏋	624
jia shi yuan	驾驶员	624
xia bu	下部	623
bu ping	不平	623
hui he	会合	623
kui lei	傀儡	623
ge ju	割据	623
yan	厌	623
wai pi	外皮	623
gong ye bu men	工业部门	623
hu xing	弧形	623
hu song	护送	623
xin ji yuan	新纪元	623
xing xiu	星宿	623
you yu	有余	623
sen gong	森工	623
he bian	河边	623
zhu shi	注释	623
hun zhan	混战	623
du ju shi	独居石	623
jian du quan	监督权	623
ya li shan da	亚历山大	622
qu guo	去过	622
shuang tui	双腿	622
ying cheng	应城	622
bi	弊	622
si xiang jia	思想家	622
xiang xiang	想像	622
zhan shi	战事	622
chui	捶	622
shou lian	收敛	622
li jun	李俊	622
song shu	松树	622
gou jian	构建	622
ma	玛	622
du	笃	622
jin po	紧迫	622
peng	蓬	622
luo xuan	螺旋	622
cai na	采纳	622
gao wei	高位	622
qin jin	亲近	621
ban jue sai	半决赛	621
yao ya	咬牙	621
ning yuan	宁愿	621
kuan da	宽大	621
zhou fu	州府	621
zuo bi	左臂	621
yong ji	拥挤	621
tan hua	探花	621
tui ju	推举	621
xin hua	新华	621
zuo ye	昨夜	621
mao jian	毛尖	621
hou zi	猴子	621
duan men	端门	621
qiang	羌	621
chi bang	翅膀	621
xiao	肖	621
zhu zhou	诸州	621
zhong xiang	钟祥	621
chun	陙	621
shi xing	食性	621
yu chi	鱼池	621
yi mu	一幕	620
jun ying	军营	620
jing li run	净利润	620
ming jia	名家	620
hui ying	回应	620
zhi	址	620
yu	宇	620
yi cheng	宜城	620
e mei	峨嵋	620
jiu ren	救人	620
zheng zhi	正值	620
min hang	民航	620
an ji suan	氨基酸	620
hai nan sheng	海南省	620
zhan	詹	620
jia tai ji	迦太基	620
qin chai	钦差	620
sha shi	霎时	620
qi	鳍	620
wan gu	万股	619
wei shu	为数	619
cong mei	从没	619
chuan shi	传世	619
yu wan	余万	619
xiong xian	凶险	619
jin li	劲力	619
gou dang	勾当	619
hua liao	化疗	619
kou yin	口音	619
miao	喵	619
ju yu	居于	619
hui	恢	619
ming hong wu	明洪武	619
lian	湅	619
ru	濡	619
zhao liao	照料	619
wu hui	误会	619
liao ning sheng	辽宁省	619
suo	鏁	619
pei tong	陪同	619
huang ling	黄陵	619
zhong guo li shi bo wu guan	中国历史博物馆	617
lan hua	兰花	617
shi tian	十天	617
xiang fang	厢房	617
kou li	口里	617
shan dao	山道	617
chang shu	常数	617
can zhong	惨重	617
ning	甯	617
bian	辫	617
bian fang	边防	617
jin tai	金台	617
hei tao	黑陶	617
yi fa	一发	616
xue jian	削减	616
si zhong	四中	616
duo mei ti	多媒体	616
feng mian	封面	616
liu fang	流芳	616
mei xue	美学	616
pin fu	贫富	616
dao shi hou	到时候	615
gong men	宫门	615
shan qian	山前	615
ri yuan	日元	615
lu	椂	615
zha cai	榨菜	615
xu jia	许家	615
suan xing	酸性	615
jian die	间谍	615
ji ti suo you	集体所有	615
shu yuan	书院	614
fu	俯	614
sha zi	傻子	614
han	函	614
ku qi	哭泣	614
zhang da	张大	614
yu chun	愚蠢	614
pi ci	批次	614
lin chong	林冲	614
xiao du	消毒	614
wan xiao	玩笑	614
liu yi	留意	614
zhi xian	知县	614
shui wu	税务	614
di yi ming	第一名	614
luo cheng	落成	614
zao jing	藻井	614
tiao ji	调剂	614
fang bei	防备	614
sui tang	隋唐	614
lu zhao peng	鹿兆鹏	614
san zhong	三中	613
bu tong	不通	613
dan jiang kou	丹江口	613
dan ban	单板	613
ge zhou	各州	613
ling	夌	613
dang xian	当先	613
shu qian	数千	613
hu	狐	613
yong shui	用水	613
dian	碘	613
ji xu	积蓄	613
li xia	立下	613
di yi zhong	第一种	613
gui fei	贵妃	613
jiu jia	酒家	613
zhong xin	重心	613
kun	閫	613
men chuang	门窗	613
shang ren	上任	612
zhong guo di zhi da xue	中国地质大学	612
wu da	五大	612
ke li te	克里特	612
da zi ran	大自然	612
jie guan	接管	612
zheng zhi jing ji xue	政治经济学	612
ming shi zong	明世宗	612
ge sheng	歌声	612
lan yong	滥用	612
pin	聘	612
jiu jiu	舅舅	612
rong lu	荣禄	612
jie tuo	解脱	612
tan	谭	612
dai	逮	612
jing	靖	612
wan tong	顽童	612
ge tou	个头	611
wu	伍	611
yu e	余额	611
chu shi	初时	611
jiang yao	将要	611
de an	德安	611
xin shi	新式	611
wu xing	无形	611
wu ling shan	武陵山	611
min ying	民营	611
han chuan	汉川	611
jiang ling xian	江陵县	611
shi zi shan	狮子山	611
mei gui	玫瑰	611
pi pa	琵琶	611
beng	甭	611
jian kong	监控	611
di yi bu	第一步	611
guan li quan	管理权	611
hang	绗	611
qiao	翘	611
zhu shu	著述	611
chang tan	长叹	611
fei fan	非凡	611
an	鞍	611
pei	佩	609
fa xin ren	发信人	609
lian	恋	609
na po lun	拿破仑	609
mu zi	母子	609
weng	瓮	609
ce	箣	609
su ge lan	苏格兰	609
jian de	见得	609
tao hao	讨好	609
tao chu	逃出	609
xiang liao	香料	609
xun yu	鲟鱼	609
liang lu	两路	608
ti	剃	608
ning bo	宁波	608
guan shan	官山	608
fan	帆	608
nian xin	年薪	608
shan zi	擅自	608
ci yan	此言	608
nai	氖	608
liu fang bai shi	流芳百世	608
que you	确有	608
di er chan ye	第二产业	608
qing wei	轻微	608
chen zhen hui	陈贞慧	608
wu bai	五百	607
ren min jie fang zhan zheng	人民解放战争	607
zhu chu	住处	607
jun shi fa yuan	军事法院	607
shuang er	双儿	607
tuan cheng	团城	607
kun huo	困惑	607
man yuan	埋怨	607
da jiang jun	大将军	607
shan zhen	山镇	607
wu neng	无能	607
zao zao	早早	607
bang yan	榜眼	607
yan jiang	沿江	607
lan ban	篮板	607
bian qu	边区	607
chang he	长河	607
xian hong	鲜红	607
wu li	五里	606
li xi lv	利息率	606
zhang xue liang	张学良	606
fang ji	房基	606
kang ju	抗拒	606
zhang sheng	掌声	606
xin si jun	新四军	606
yin su su	殷素素	606
dan dan	淡淡	606
rong jie	溶解	606
bei pan	背叛	606
zi wei dui	自卫队	606
jian chuan	舰船	606
duo zhu	舵主	606
yao shi	药师	606
a man	阿曼	606
jiang lin	降临	606
ju bao	举报	605
guan shang	关上	605
qian zhang	千张	605
shou bu liao	受不了	605
zong cheng	总称	605
fen kai	愤慨	605
zheng ju	政局	605
you du	有毒	605
fu wu ye	服务业	605
zheng zhi	正直	605
ju sang	沮丧	605
ji ang	激昂	605
shen nong jia lin qu	神农架林区	605
nuo mi fan	糯米饭	605
chan	蝉	605
lu guo	路过	605
yun li	运力	605
li	鲤	605
